Latitude,Longitude
43.475388099999996,-80.5449537
43.4755652,-80.5446828
43.47554280000001,-80.5446117
43.47564259999999,-80.5447941
43.47571649999999,-80.5445809
43.47578080000001,-80.5446452
43.47575889999999,-80.5444843
43.4757482,-80.5445245
43.4756864,-80.5447827
43.47567909999999,-80.544892
43.475629399999995,-80.5449316
43.4756533,-80.5449336
43.475647899999984,-80.5450261
43.475661099999996,-80.5449939
43.4756367,-80.5449825
43.476124299999995,-80.5449181
43.476117,-80.5449932
43.47608290000001,-80.5451139
43.47603719999999,-80.5450415
43.47604449999999,-80.5451656
43.4760163,-80.5451716
43.475955000000006,-80.5451508
43.47599199999999,-80.5450844
43.4759764,-80.5450529
43.47603089999999,-80.5448551
43.4760591,-80.5448055
43.476101899999996,-80.5448484
43.47692169999999,-80.5438138
43.47716690000001,-80.5437548
43.477247199999994,-80.543779
43.476277,-80.5447888
43.4763811,-80.5447104
43.4763193,-80.5446192
43.47586629999999,-80.5440546
43.47581609999999,-80.5443281
43.4758619,-80.5443121
43.47582640000002,-80.5442477
43.475791799999996,-80.5442678
43.47572949999999,-80.5442128
43.476016599999994,-80.5445434
43.4758025,-80.5437977
43.47582049999999,-80.5438145
43.47583610000001,-80.5438869
43.4757991,-80.5439506
43.475753399999995,-80.5440452
43.475767,-80.5440995
43.4756857,-80.5441437
43.4757179,-80.5440894
43.4724262,-80.5538567
43.4725498,-80.5538768
43.472608199999996,-80.5538312
43.4725829,-80.5534637
43.47254,-80.5534302
43.472931300000006,-80.5538594
43.472882600000005,-80.5538889
43.4728797,-80.5538299
43.4728466,-80.5538983
43.4727843,-80.5539291
43.472578,-80.5542067
43.47255460000001,-80.554263
43.4725342,-80.5543301
43.47251090000001,-80.5543247
43.47442709999999,-80.5535241
43.4743902,-80.5535335
43.4743561,-80.5535375
43.47432500000001,-80.5535415
43.47430649999998,-80.553512
43.4742354,-80.5534718
43.476001499999995,-80.54354830000001
43.4759475,-80.5434712
43.47587360000001,-80.54363350000001
43.47603999999998,-80.5432157
43.4727201,-80.5513689
43.4726812,-80.5514105
43.4726237,-80.5514266
43.472635399999994,-80.551385
43.4726607,-80.5513247
43.47265199999999,-80.5511128
43.47262469999999,-80.5510524
43.472724,-80.5511047
43.4727639,-80.5511182
43.47258769999999,-80.5510578
43.4725089,-80.5509773
43.47272890000001,-80.5507856
43.4728398,-80.5507963
43.47280479999999,-80.5507896
43.4781934,-80.5579752
43.478063899999995,-80.5578572
43.47524949999999,-80.5537722
43.4753059,-80.5538942
43.475596,-80.5547311
43.475625199999996,-80.5548344
43.4756612,-80.5550463
43.47579940000001,-80.5548719
43.47579549999999,-80.5545608
43.47584119999999,-80.554597
43.4759541,-80.5547137
43.47593169999999,-80.5548679
43.476012499999996,-80.5549443
43.47608739999999,-80.5548853
43.4761127,-80.5547901
43.47608259999999,-80.5548196
43.4759307,-80.5550878
43.47592100000001,-80.5552488
43.4759239,-80.5553976
43.475849,-80.5554794
43.47610099999999,-80.5555518
43.47611559999999,-80.5554043
43.4761458,-80.5552675
43.47613709999999,-80.555175
43.4761536,-80.5550771
43.4761293,-80.5550033
43.476258699999995,-80.5547445
43.4762879,-80.5546681
43.47623730000001,-80.5546774
43.476273299999995,-80.5546251
43.4763268,-80.5555881
43.47623049999999,-80.555753
43.4761838,-80.5556953
43.476143900000004,-80.5556323
43.4761643,-80.5554928
43.47620520000001,-80.5553896
43.4761974,-80.5553131
43.4760699,-80.5557973
43.4760884,-80.5560494
43.476111799999984,-80.5562948
43.476171099999995,-80.5561983
43.4760767,-80.5563981
43.4760991,-80.5565832
43.476068,-80.5566408
43.47611080000001,-80.5568111
43.4759813,-80.5567682
43.476016399999985,-80.5570123
43.47620909999999,-80.5568755
43.476175000000005,-80.55696
43.47621389999999,-80.5569922
43.4762441,-80.5571625
43.476262600000005,-80.5570955
43.4763443,-80.5572483
43.47628889999999,-80.5573302
43.4762928,-80.5572269
43.476334599999994,-80.5571786
43.47635699999999,-80.557526
43.47640179999999,-80.5574495
43.47643290000001,-80.5569841
43.476580799999994,-80.5565939
43.47651369999999,-80.556504
43.476467,-80.556504
43.476460199999984,-80.556433
43.47641730000001,-80.5564316
43.476425099999986,-80.556378
43.476396900000005,-80.5562653
43.4764971,-80.5561956
43.4765419,-80.5562559
43.4766519,-80.5563579
43.4767706,-80.5567481
43.4767842,-80.5568339
43.4768309,-80.5566113
43.476767699999996,-80.5566703
43.47697199999999,-80.5565939
43.476629499999994,-80.5573905
43.47669569999999,-80.5572886
43.47662749999999,-80.5572537
43.476675199999995,-80.5572014
43.476626599999996,-80.5571799
43.47673069999999,-80.557192
43.476470899999995,-80.557648
43.4764884,-80.5578237
43.47638419999999,-80.5577258
43.47643099999999,-80.55771770000001
43.4764679,-80.5581442
43.4765302,-80.5581402
43.476083499999994,-80.5578545
43.476055300000006,-80.5575555
43.47612149999999,-80.5574804
43.47603289999999,-80.5574669
43.47593069999999,-80.5574468
43.47589279999999,-80.557597
43.4759677,-80.5572336
43.4760281,-80.5570914
43.4754279,-80.5468321
43.4753322,-80.5467649
43.47523339999999,-80.5467036
43.4751315,-80.5466296
43.47503019999999,-80.5465606
43.47564239999999,-80.5462691
43.47579589999999,-80.5459472
43.4758452,-80.5462812
43.475946099999994,-80.5461603
